pageid,pagetitle,revisionid,timestamp,comment,type,editentity,parentid
230,Q99,2763975,2016-12-15T02:30:04Z,b'/* wbsetqualifier-add:1| */ [[Property:P459]]: [[Q637413]]',add,qualifier,416457866
230,Q99,2763975,2016-12-15T02:30:12Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 39,144,818\xc2\xb10'",add,reference,416457872
230,Q99,2011954,2016-12-15T02:52:29Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P1082]]: 39,144,818\xc2\xb10'",update,claim,416457908
230,Q99,245374,2016-12-22T20:37:36Z,"b'/* wbsetclaim-update:2||1|2 */ [[Property:P1082]]: 39,144,818\xc2\xb10'",update,claim,416464366
230,Q99,245374,2016-12-22T20:38:40Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 37,253,956'",create,claim,418890122
230,Q99,245374,2016-12-22T20:39:33Z,"b'/* wbsetclaim-update:2||1|3 */ [[Property:P1082]]: 33,871,648\xc2\xb10'",update,claim,418890463
230,Q99,245374,2016-12-22T20:40:13Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 29,760,021'",create,claim,418890755
230,Q99,245374,2016-12-22T20:40:54Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 23,667,902'",create,claim,418891046
230,Q99,245374,2016-12-22T20:41:33Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 19,953,134'",create,claim,418891357
230,Q99,245374,2016-12-22T20:42:18Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 15,717,204'",create,claim,418891665
230,Q99,245374,2016-12-22T20:42:53Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 10,586,223'",create,claim,418892013
230,Q99,245374,2016-12-22T20:43:28Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 6,907,387'",create,claim,418892250
230,Q99,245374,2016-12-22T20:44:09Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 5,677,251'",create,claim,418892494
230,Q99,245374,2016-12-22T20:44:44Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 3,426,861'",create,claim,418892785
230,Q99,245374,2016-12-22T20:45:26Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 2,377,549'",create,claim,418893082
230,Q99,4279,2016-12-23T23:28:41Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: California-13, #mix'n'match""",create,claim,418893465
230,Q99,1524844,2016-12-24T16:01:22Z,"b'/* wbsetdescription-add:1|yue */ \xe7\xbe\x8e\xe5\x9c\x8b\xe5\xb7\x9e\xe4\xbb\xbd, #quickstatements'",add,description,419382792
230,Q99,2732206,2016-12-24T21:58:02Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: California-United-States, #mix'n'match""",create,claim,419758341
230,Q99,5462,2016-12-26T23:04:53Z,b'/* wbeditentity-update:0| */ via [[:w:ru:\xd0\x92\xd0\x9f:WE-F|WE-Framework gadget]] from ruwiki',update,entity,419962102
230,Q99,24059,2016-12-27T06:25:40Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2046]]: 423,970.0 square kilometre'",update,claim,421033300
230,Q99,148056,2017-01-02T15:21:24Z,b'/* wbremoveclaims-remove:1| */ [[Property:P3221]]: destination/southern-california',remove,claim,421188702
230,Q99,54239,2017-01-04T23:47:43Z,b'/* wbsetdescription-add:1|bg */ \xd1\x89\xd0\xb0\xd1\x82 \xd0\xb2 \xd0\xa1\xd0\x90\xd0\xa9',add,description,423540909
230,Q99,2763975,2017-01-07T03:27:23Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 39,144,818\xc2\xb10'",remove,claim,424295640
230,Q99,2763975,2017-01-07T03:34:23Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 39,144,818, Adding 2015 state population claim'",create,claim,425144486
230,Q99,2763975,2017-01-07T03:34:24Z,b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 2015',add,qualifier,425145439
230,Q99,2763975,2017-01-07T03:34:25Z,b'/* wbsetqualifier-add:1| */ [[Property:P459]]: [[Q15911027]]',add,qualifier,425145442
230,Q99,2763975,2017-01-07T03:34:27Z,"b'/* wbsetreference-add:2| */ [[Property:P1082]]: 39,144,818'",add,reference,425145445
230,Q99,101154,2017-01-07T11:02:16Z,b'/* wbsetclaim-create:2||1 */ [[Property:P421]]: [[Q4742667]]',create,claim,425145449
230,Q99,124885,2017-01-10T10:51:14Z,b'/* wbsetdescription-add:1|cs */ st\xc3\xa1t Spojen\xc3\xbdch st\xc3\xa1t\xc5\xaf americk\xc3\xbdch',add,description,425360845
230,Q99,124885,2017-01-10T10:51:16Z,"b'/* wbsetaliases-add:2|cs */ California, State of California'",add,aliase,426304426
230,Q99,2785364,2017-01-18T03:06:36Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 39,256,000'",create,claim,426304432
230,Q99,2785364,2017-01-18T04:08:49Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P1082]]: 39,354,432'",update,claim,432288822
230,Q99,2785364,2017-01-18T04:17:45Z,"b'/* wbsetclaim-update:2||1|1 */ [[Property:P1082]]: 39,354,432'",update,claim,432314783
230,Q99,2785724,2017-01-20T00:47:03Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Kalifornia, #mix'n'match""",create,claim,432319816
230,Q99,2785724,2017-01-20T00:47:09Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Californie, #mix'n'match""",create,claim,433126773
230,Q99,435756587,2017-01-24T21:01:26Z,b'/* wbsetclaim-create:2||1 */ [[Property:P935]]: Camelbak',create,claim,433126781
230,Q99,603736,2017-01-24T21:48:30Z,b'/* undo:0||435756587|107.0.93.234 */',undo,,435756587
230,Q99,4279,2017-01-25T16:58:27Z,"b""/* wbcreateclaim-create:1| */ [[Property:P1617]]: c404c0a9-608c-4cc1-b172-ee027e024f76, #mix'n'match""",create,claim,435774234
230,Q99,2763975,2017-01-25T22:59:59Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 39,144,818'",remove,claim,436089852
230,Q99,2763975,2017-01-25T23:00:00Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P1082]]: 39,354,432'",remove,claim,436197448
230,Q99,2763975,2017-01-26T19:18:45Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1082]]: 39,144,818, Adding 2015 state population claim'",create,claim,436197456
230,Q99,2763975,2017-01-26T19:18:46Z,b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 2015',add,qualifier,436381280
230,Q99,2763975,2017-01-26T19:18:47Z,b'/* wbsetqualifier-add:1| */ [[Property:P459]]: [[Q15911027]]',add,qualifier,436381289
230,Q99,2763975,2017-01-26T19:18:49Z,b'',,,436381299
230,Q99,2785724,2017-01-29T00:38:15Z,b'/* wbsetclaim-update:2||1 */ [[Property:P3417]]: California-state-1',update,claim,436381305
230,Q99,2785724,2017-01-29T00:38:18Z,b'/* wbremoveclaims-remove:1| */ [[Property:P3417]]: California-United-States',remove,claim,438103643
230,Q99,2785724,2017-01-29T00:38:20Z,b'/* wbremoveclaims-remove:1| */ [[Property:P3417]]: Kalifornia',remove,claim,438103662
230,Q99,2785724,2017-01-29T00:38:24Z,b'/* wbremoveclaims-remove:1| */ [[Property:P3417]]: Californie',remove,claim,438103681
231,Q100,150965,2016-10-11T03:12:29Z,b'/* wbsetclaimvalue:1| */ [[Property:P910]]: [[Q8307877]]',,claim,378070010
231,Q100,410313749,2016-11-22T13:33:22Z,b'/* wbsetlabel-add:1|kk-cyrl */ \xd0\x91\xd0\xbe\xd1\x81\xd1\x82\xd0\xbe\xd0\xbd',add,label,386456007
231,Q100,410313752,2016-11-22T13:33:23Z,b'/* wbsetdescription-add:1|kk-cyrl */ \xd0\x90\xd2\x9a\xd0\xa8-\xd1\x82\xd1\x8b\xd2\xa3 \xd0\x9c\xd0\xb0\xd1\x81\xd1\x81\xd0\xb0\xd1\x87\xd1\x83\xd1\x81\xd0\xb5\xd1\x82\xd1\x81 \xd1\x88\xd1\x82\xd0\xb0\xd1\x82\xd1\x8b\xd0\xbd\xd1\x8b\xd2\xa3 \xd0\xb0\xd1\x81\xd1\x82\xd0\xb0\xd0\xbd\xd0\xb0\xd1\x81\xd1\x8b',add,description,410313749
231,Q100,2719836,2016-12-02T02:45:23Z,b'/* wbeditentity-update:0| */',update,entity,410313752
231,Q100,2769867,2016-12-02T11:48:43Z,b'/* wbsetlabel-set:1|sl */ Boston',set,label,413037857
231,Q100,2769867,2016-12-02T11:54:58Z,"b'/* wbsetaliases-add:1|sl */ Boston, Massachusetts'",add,aliase,413124681
231,Q100,201849,2016-12-02T14:33:09Z,"b'/* wbsetsitelink-add:1|fiwikivoyage */ Boston, #quickstatements'",add,sitelink,413125650
231,Q100,2771238,2016-12-06T11:32:55Z,b'/* wbeditentity-update:0| */ Added [kn] alias: \xe0\xb2\xac\xe0\xb3\x8a\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb2\xa8\xe0\xb3\x8d',update,entity,413173642
231,Q100,2771239,2016-12-07T05:02:10Z,b'/* wbeditentity-update:0| */ Added [bn] alias: \xe0\xa6\xac\xe0\xa7\x8b\xe0\xa6\xb8\xe0\xa7\x8d\xe0\xa6\x9f\xe0\xa6\xa8',update,entity,414347399
231,Q100,150965,2016-12-07T20:27:55Z,b'/* wbsetclaimvalue:1| */ [[Property:P214]]: 133676669',,claim,414665697
231,Q100,30667,2016-12-08T12:13:43Z,b'/* wbeditentity-update:0| */ Added [tg-cyrl] label: \xd0\x91\xd0\xbe\xd1\x81\xd1\x82\xd0\xbe\xd0\xbd',update,label,414790423
231,Q100,415042617,2016-12-09T05:57:59Z,b'/* wbsetlabel-add:1|si */ \xe0\xb6\xb6\xe0\xb7\x9c\xe0\xb7\x83\xe0\xb7\x8a\xe0\xb6\xa7\xe0\xb6\xb1\xe0\xb6\xba',add,label,414884524
231,Q100,2729855,2016-12-11T14:47:05Z,b'/* wbsetsitelink-add:1|azbwiki */ \xd8\xa8\xd9\x88\xd8\xb3\xd8\xaa\xd9\x88\xd9\x86',add,sitelink,415042617
231,Q100,2774699,2016-12-15T18:41:03Z,b'/* wbsetlabel-add:1|tk */ Boston',add,label,415689640
231,Q100,71094,2016-12-17T02:14:44Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,416718988
231,Q100,4279,2016-12-23T23:27:36Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Boston, #mix'n'match""",create,claim,417274796
231,Q100,24059,2016-12-27T06:25:47Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2046]]: 232,140,634 square metre'",update,claim,419382418
231,Q100,54239,2017-01-04T23:48:11Z,b'/* wbsetdescription-add:1|bg */ \xd0\xb3\xd1\x80\xd0\xb0\xd0\xb4 \xd0\xb2 \xd0\xa1\xd0\x90\xd0\xa9',add,description,421188726
231,Q100,2732335,2017-01-05T19:00:25Z,b'/* wbsetclaim-create:2||1 */ [[Property:P486]]: D001900',create,claim,424295726
231,Q100,2779668,2017-01-14T20:23:15Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P571]]: 7 September 1630',update,claim,424568157
231,Q100,24059,2017-01-29T12:46:09Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2044]]: 43 metre, Bot: removing manually set upper/lower bounds that equal the amount'",update,claim,429375929
231,Q100,12915,2017-01-30T16:05:47Z,"b'/* wbsetdescription-set:1|en */ capital city of the state of Massachusetts, United States'",set,description,438522996
231,Q100,12915,2017-01-31T17:40:33Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P31]]: [[Q21518270]]',update,claim,439447504
231,Q100,603736,2017-01-31T18:08:19Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P31]]: [[Q515]]',update,claim,440151747
232,Q101,120423,2016-10-14T04:20:15Z,b'/* wbsetlabel-add:1|zh-hant */ \xe5\x90\xab\xe6\x9c\x89\xe6\x89\x80\xe6\x9c\x89\xe9\xa3\x9f\xe6\x9d\x90\xe7\x9a\x84\xe9\xa3\x9f\xe7\x89\xa9',add,label,354970426
232,Q101,120423,2016-10-14T04:20:28Z,b'/* wbsetlabel-add:1|zh-tw */ \xe5\x90\xab\xe6\x9c\x89\xe6\x89\x80\xe6\x9c\x89\xe9\xa3\x9f\xe6\x9d\x90\xe7\x9a\x84\xe9\xa3\x9f\xe7\x89\xa9',add,label,388276980
232,Q101,24059,2016-10-23T06:01:18Z,b'/* wbeditentity-update:0| */ Bot: setting proper label for nan',update,label,388277033
232,Q101,2667831,2016-12-10T19:14:35Z,b'/* wbsetsitelink-add:1|ruwiki */ \xd0\x91\xd0\xbb\xd1\x8e\xd0\xb4\xd0\xbe \xd0\xb8\xd0\xb7 \xd0\xba\xd0\xbe\xd0\xbc\xd0\xb5\xd0\xb4\xd0\xb8\xd0\xb8',add,sitelink,393088194
232,Q101,2667831,2016-12-10T19:15:57Z,b'/* clientsitelink-update:0|ruwiki|ruwiki:\xd0\x91\xd0\xbb\xd1\x8e\xd0\xb4\xd0\xbe \xd0\xb8\xd0\xb7 \xd0\xba\xd0\xbe\xd0\xbc\xd0\xb5\xd0\xb4\xd0\xb8\xd0\xb8|ruwiki:\xd0\x9b\xd1\x91\xd0\xbf\xd0\xb0\xd0\xb4\xd0\xbe\xd1\x82\xd1\x8d\xd0\xbc\xd0\xb0\xd1\x85\xd0\xbe\xd1\x81\xd1\x8d\xd0\xbb\xd1\x8f\xd1\x85\xd0\xbe\xd0\xb3\xd0\xb0\xd0\xbb\xd0\xb5\xd0\xbe\xd0\xba\xd1\x80\xd0\xb0\xd0\xbd\xd0\xb8\xd0\xbe\xd0\xbb\xd0\xb5\xd0\xb9\xd0\xbf\xd1\x81\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb4\xd1\x80\xd0\xb8\xd0\xbc\xd1\x8e\xd0\xbf\xd0\xbe\xd1\x82\xd1\x80\xd0\xb8\xd0\xbc\xd0\xbc\xd0\xb0\xd1\x82\xd0\xbe\xd1\x81\xd0\xb8\xd0\xbb\xd1\x8c\xd1\x84\xd0\xb8\xd0\xbe\xd0\xba\xd0\xb0\xd1\x80\xd0\xb0\xd0\xb1\xd0\xbe\xd0\xbc\xd1\x8d\xd0\xbb\xd0\xb8\xd1\x82\xd0\xbe\xd0\xba\xd0\xb0\xd1\x82\xd0\xb0\xd0\xba\xd1\x8d\xd1\x85\xd1\x8e\xd0\xbc\xd1\x8d\xd0\xbd\xd0\xbe\xd0\xba...',update,sitelink,415546084
232,Q101,2667831,2016-12-11T10:05:07Z,b'/* clientsitelink-update:0|ruwiki|ruwiki:\xd0\x9b\xd1\x91\xd0\xbf\xd0\xb0\xd0\xb4\xd0\xbe\xd1\x82\xd1\x8d\xd0\xbc\xd0\xb0\xd1\x85\xd0\xbe\xd1\x81\xd1\x8d\xd0\xbb\xd1\x8f\xd1\x85\xd0\xbe\xd0\xb3\xd0\xb0\xd0\xbb\xd0\xb5\xd0\xbe\xd0\xba\xd1\x80\xd0\xb0\xd0\xbd\xd0\xb8\xd0\xbe\xd0\xbb\xd0\xb5\xd0\xb9\xd0\xbf\xd1\x81\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb4\xd1\x80\xd0\xb8\xd0\xbc\xd1\x8e\xd0\xbf\xd0\xbe\xd1\x82\xd1\x80\xd0\xb8\xd0\xbc\xd0\xbc\xd0\xb0\xd1\x82\xd0\xbe\xd1\x81\xd0\xb8\xd0\xbb\xd1\x8c\xd1\x84\xd0\xb8\xd0\xbe\xd0\xba\xd0\xb0\xd1\x80\xd0\xb0\xd0\xb1\xd0\xbe\xd0\xbc\xd1\x8d\xd0\xbb\xd0\xb8\xd1\x82\xd0\xbe\xd0\xba\xd0\xb0\xd1\x82\xd0\xb0\xd0\xba\xd1\x8d\xd1\x85\xd1\x8e\xd0\xbc\xd1\x8d\xd0\xbd\xd0\xbe\xd0\xba\xd0\xb8\xd1\x85\xd0\xbb\xd1\x8c\xd1\x8d\xd0\xbf\xd0\xb8\xd0\xba\xd0\xbe\xd1\x81\xd1\x81\xd1\x8e\xd1\x84\xd0\xbe\xd1\x84\xd0\xb0\xd1\x82\xd1\x82\xd0\xbe...',update,sitelink,415546606
232,Q101,54239,2017-01-04T23:49:34Z,b'/* wbsetdescription-add:1|bg */ \xd0\xbd\xd0\xb0\xd0\xb9-\xd0\xb4\xd1\x8a\xd0\xbb\xd0\xb3\xd0\xb0\xd1\x82\xd0\xb0 \xd0\xb4\xd1\x83\xd0\xbc\xd0\xb0 \xd0\xb2 \xd0\xa1\xd1\x82\xd0\xb0\xd1\x80\xd0\xbe\xd0\xb3\xd1\x80\xd1\x8a\xd1\x86\xd0\xba\xd0\xb8\xd1\x8f \xd0\xb5\xd0\xb7\xd0\xb8\xd0\xba',add,description,415655984
233,Q102,24059,2016-10-23T06:01:20Z,b'/* wbeditentity-update:0| */ Bot: setting proper label for he',update,label,379995281
233,Q102,17221,2016-12-19T18:09:49Z,b'/* wbsetdescription-set:1|en */ an artificial long word said to mean a lung disease caused by inhaling very fine ash and sand dust',set,description,393088211
233,Q102,4279,2016-12-23T23:29:03Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Pneumonoultramicroscopicsilicovolcanoconiosis-1, #mix'n'match""",create,claim,418089664
233,Q102,12915,2017-01-06T07:36:44Z,b'/* wbsetdescription-set:1|en */ artificial word',set,description,419382917
