pageid,pagetitle,revisionid,timestamp,comment,type,editentity,parentid
200,Q72,148151,2016-11-30T19:15:35Z,b'/* wbsetaliases-set:1|de */ Link=no|Z\xc3\xbcrich',set,aliase,412305813
200,Q72,146291,2016-12-01T09:56:50Z,"b'/* wbsetaliases-set:2|de */ Link=no|Z\xc3\xbcrich, L'",set,aliase,412686942
200,Q72,146291,2016-12-01T09:57:50Z,"b'/* wbsetaliases-remove:3|de */ Link=no, Z\xc3\xbcrich, L'",remove,aliase,412866989
200,Q72,2692538,2016-12-01T10:08:49Z,"b'/* wbsetaliases-set:2|de */ Link=no, Z\xc3\xbcrich'",set,aliase,412867090
200,Q72,2692538,2016-12-01T10:13:11Z,b'/* wbsetaliases-set:0|de */',set,aliase,412868165
200,Q72,7083,2016-12-03T05:04:55Z,b'/* wbsetsitelink-add:1|fiwikivoyage */ Z\xc3\xbcrich',add,sitelink,412868875
200,Q72,2769787,2016-12-06T06:56:30Z,b'/* wbsetlabel-add:1|kk-cyrl */ \xd0\xa6\xd1\x8e\xd1\x80\xd0\xb8\xd1\x85',add,label,413365245
200,Q72,2769787,2016-12-06T06:56:33Z,b'/* wbsetdescription-add:1|kk-cyrl */ \xd0\xa8\xd0\xb2\xd0\xb5\xd0\xb9\xd1\x86\xd0\xb0\xd1\x80\xd0\xb8\xd1\x8f \xd2\x9b\xd0\xb0\xd0\xbb\xd0\xb0\xd1\x81\xd1\x8b',add,description,414299166
200,Q72,2769787,2016-12-06T06:56:37Z,b'/* wbsetaliases-add:1|kk-cyrl */ \xd0\xa6\xd1\x8e\xd1\x80\xd0\xb8\xd1\x85 \xd2\x9b\xd0\xb0\xd0\xbb\xd0\xb0\xd1\x81\xd1\x8b',add,aliase,414299173
200,Q72,2771236,2016-12-06T11:54:34Z,b'/* wbeditentity-update:0| */ Added [gu] label: \xe0\xaa\x9c\xe0\xab\x8d\xe0\xaa\xaf\xe0\xab\x82\xe0\xaa\xb0\xe0\xaa\xbf\xe0\xaa\x9a',update,label,414299176
200,Q72,30667,2016-12-06T12:10:47Z,b'/* wbeditentity-update:0| */ Added [ta] alias: \xe0\xae\x9c\xe0\xaf\x82\xe0\xae\xb0\xe0\xae\xbf\xe0\xae\x95\xe0\xaf\x8d',update,entity,414353290
200,Q72,2771237,2016-12-07T06:11:07Z,b'/* wbeditentity-update:0| */ Added [te] label: \xe0\xb0\x9c\xe0\xb1\x8d\xe0\xb0\xaf\xe0\xb1\x82\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb1\x8d',update,label,414357577
200,Q72,30667,2016-12-07T10:35:57Z,b'/* wbeditentity-update:0| */ Added [kn] alias: \xe0\xb2\x9c\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb2\xbf\xe2\x80\x8d\xe0\xb2\x95\xe0\xb3\x8d',update,entity,414675212
200,Q72,2769006,2016-12-09T21:55:50Z,b'/* wbsetlabel-add:1|si */ \xe0\xb7\x83\xe0\xb7\x96\xe0\xb6\xbb\xe0\xb7\x92\xe0\xb6\xa0\xe0\xb7\x8a',add,label,414719575
200,Q72,2774699,2016-12-15T22:42:55Z,b'/* wbsetlabel-add:1|tk */ Z\xc3\xbdurih',add,label,415224627
200,Q72,2732206,2016-12-17T15:58:03Z,"b""/* wbcreateclaim-create:1| */ [[Property:P1417]]: place/Zurich-canton-Switzerland, #mix'n'match""",create,claim,416784226
200,Q72,4279,2016-12-23T23:26:55Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Z\xc3\xbcrich, #mix'n'match""",create,claim,417489422
200,Q72,24059,2016-12-27T06:24:56Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2046]]: 8,790 hectare'",update,claim,419382165
200,Q72,205345,2016-12-28T10:16:03Z,b'/* wbsetsitelink-add:1|tgwiki */ \xd0\x97\xd1\x8e\xd1\x80\xd0\xb8\xd1\x85',add,sitelink,421188588
200,Q72,2777117,2016-12-30T12:46:20Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1448]]: Z\xc3\xbcrich, #quickstatements'",create,claim,421528467
200,Q72,54239,2017-01-04T23:09:34Z,b'/* wbsetdescription-add:1|bg */ \xd0\xb3\xd1\x80\xd0\xb0\xd0\xb4 \xd0\xb2 \xd0\xa8\xd0\xb2\xd0\xb5\xd0\xb9\xd1\x86\xd0\xb0\xd1\x80\xd0\xb8\xd1\x8f',add,description,422547228
200,Q72,18347,2017-01-08T19:20:46Z,b'/* wbeditentity-update:0| */ Added: [[azb:\xd8\xb2\xd9\x88\xd8\xb1\xdb\x8c\xd8\xae]]',update,entity,424291871
200,Q72,2778499,2017-01-15T06:15:14Z,b'/* wbsetdescription-add:1|he */ \xd7\xa2\xd7\x99\xd7\xa8 \xd7\x91\xd7\xa9\xd7\x95\xd7\x95\xd7\x99\xd7\x99\xd7\xa5',add,description,425744405
200,Q72,609373,2017-01-21T16:42:23Z,b'/* wbsetclaim-update:2||1 */ [[Property:P1448]]: Z\xc3\xbcrich',update,claim,429778400
200,Q72,24059,2017-01-29T12:45:56Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2044]]: 408 metre, Bot: removing manually set upper/lower bounds that equal the amount'",update,claim,434032080
200,Q72,439479645,2017-01-30T17:18:28Z,b'/* wbsetclaim-update:2||1 */ [[Property:P31]]: [[Q515]]',update,claim,438522828
202,Q73,121570,2016-10-10T00:49:27Z,b'/* wbcreateclaim-create:1| */ [[Property:P106]]: [[Q214917]]',create,claim,359419154
202,Q73,121570,2016-10-10T00:49:44Z,b'/* restore:0||359419154|Bennylin */',restore,,385813794
202,Q73,2421312,2016-10-11T03:40:04Z,b'/* wbsetdescription-set:1|en */ Protocol for real-time Internet chat and messaging',set,description,385813946
202,Q73,2421312,2016-10-11T03:40:05Z,"b'/* wbsetdescription-set:1|es */ Protocolo de comunicaci\xc3\xb3n en tiempo real basado en texto, que permite debates entre dos o m\xc3\xa1s personas'",set,description,386467230
202,Q73,8887,2016-10-31T06:09:41Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3222]]: irc, #mix'n'match""",create,claim,386467236
202,Q73,12915,2017-01-06T07:18:21Z,b'/* wbsetlabel-set:1|zh-hant */ IRC',set,label,398757414
202,Q73,12915,2017-01-06T07:18:22Z,b'/* wbsetdescription-set:1|en */ protocol for real-time Internet chat and messaging',set,description,424736015
202,Q73,12915,2017-01-06T07:18:24Z,b'/* wbsetdescription-set:1|zh-hant */ \xe7\xb6\xb2\xe7\xb5\xa1\xe5\x8d\xb3\xe6\x99\x82\xe8\x81\x8a\xe5\xa4\xa9\xe5\x8d\x94\xe8\xad\xb0',set,description,424736019
202,Q73,12915,2017-01-06T07:18:25Z,b'/* wbsetdescription-set:1|zh-hk */ \xe7\xb6\xb2\xe7\xb5\xa1\xe5\x8d\xb3\xe6\x99\x82\xe8\x81\x8a\xe5\xa4\xa9\xe5\x8d\x94\xe8\xad\xb0',set,description,424736022
202,Q73,12915,2017-01-06T07:18:26Z,b'/* wbsetdescription-set:1|zh-tw */ \xe7\xb6\xb2\xe7\xb5\xa1\xe5\x8d\xb3\xe6\x99\x82\xe8\x81\x8a\xe5\xa4\xa9\xe5\x8d\x94\xe8\xad\xb0',set,description,424736024
202,Q73,12915,2017-01-06T07:18:27Z,b'/* wbsetdescription-set:1|zh-mo */ \xe7\xb6\xb2\xe7\xb5\xa1\xe5\x8d\xb3\xe6\x99\x82\xe8\x81\x8a\xe5\xa4\xa9\xe5\x8d\x94\xe8\xad\xb0',set,description,424736027
202,Q73,12915,2017-01-06T07:18:28Z,b'/* wbsetdescription-set:1|zh */ \xe7\xb6\xb2\xe7\xb5\xa1\xe5\x8d\xb3\xe6\x99\x82\xe8\x81\x8a\xe5\xa4\xa9\xe5\x8d\x94\xe8\xad\xb0',set,description,424736031
202,Q73,158405,2017-01-12T21:48:33Z,b'/* wbsetclaim-create:2||1 */ [[Property:P571]]: August 1988',create,claim,424736035
202,Q73,158405,2017-01-12T21:49:22Z,b'/* wbeditentity-update:0| */ LabelLister V3 (beta) -  : alias(fi[+1])',update,label,427936482
202,Q73,158405,2017-01-12T21:49:32Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1449]]: irkki',create,claim,427936814
204,Q75,1398606,2016-10-03T01:47:48Z,b'/* wbcreateclaim-create:1| */ [[Property:P3221]]: subject/computers-and-the-internet',create,claim,374383292
204,Q75,124251,2016-10-05T18:59:20Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3106]]: technology/internet',create,claim,383373634
204,Q75,2336219,2016-10-12T07:24:09Z,b'/* wbeditentity-update:0| */ Added sitelink to [[w:olo:Internet]]',update,entity,384028101
204,Q75,24059,2016-10-23T06:00:05Z,"b'/* wbeditentity-update:0| */ Bot: setting proper label for olo,bh,hif,tcy'",update,label,387190977
204,Q75,161984,2016-10-24T01:25:33Z,b'/* wbeditentity-update:0| */ fix language codes: bh -> bho',update,entity,393087757
204,Q75,8862,2016-10-28T00:00:07Z,b'/* wbsetdescription-set:1|it */ rete mondiale di reti di computer ad accesso pubblico',set,description,393768018
204,Q75,1002827,2016-10-29T16:01:09Z,b'/* wbsetsitelink-add:1|xmfwiki */ \xe1\x83\x98\xe1\x83\x9c\xe1\x83\xa2\xe1\x83\x94\xe1\x83\xa0\xe1\x83\x9c\xe1\x83\x94\xe1\x83\xa2\xe1\x83\x98',add,sitelink,397083141
204,Q75,399927215,2016-11-02T10:18:43Z,"b'/* wbsetaliases-remove:2|en */ world wide web, www'",remove,aliase,397955222
204,Q75,399927390,2016-11-02T10:19:10Z,"b'/* wbsetaliases-add:2|en */ the Internet, Net'",add,aliase,399927215
204,Q75,2496,2016-11-02T11:26:09Z,"b'/* wbsetaliases-remove:2|ca */ WorldWideWeb, web'",remove,aliase,399927390
204,Q75,1977764,2016-12-04T11:15:01Z,b'/* wbsetsitelink-add:1|wuuwiki */ \xe4\xba\x92\xe8\x81\xaf\xe7\xb6\xb2',add,sitelink,399953163
204,Q75,668522,2016-12-08T09:52:33Z,b'/* clientsitelink-remove:1||bpywiki */ \xe0\xa6\x87\xe0\xa6\xa8\xe0\xa7\x8d\xe0\xa6\x9f\xe0\xa6\xbe\xe0\xa6\xb0\xe0\xa6\xa8\xe0\xa7\x87\xe0\xa6\x9f',remove,sitelink,413885178
204,Q75,2681686,2016-12-11T20:01:55Z,b'/* wbsetclaim-create:2||1 */ [[Property:P61]]: [[Q62843]]',create,claim,414856226
204,Q75,2681686,2016-12-11T20:02:40Z,b'/* wbsetclaim-create:2||1 */ [[Property:P61]]: [[Q92743]]',create,claim,415739890
204,Q75,228692,2016-12-20T12:45:38Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3417]]: The-Internet, #quickstatements'",create,claim,415739921
204,Q75,228692,2016-12-20T12:45:40Z,"b'/* wbsetreference-add:2| */ [[Property:P3417]]: The-Internet, #quickstatements'",add,reference,418320211
204,Q75,20264,2016-12-20T22:50:22Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1296]]: 0242027',create,claim,418320214
204,Q75,4279,2016-12-23T23:26:47Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: The-Internet-2, #mix'n'match""",create,claim,418418662
204,Q75,4279,2017-01-05T19:40:51Z,b'/* wbremoveclaims-remove:1| */ [[Property:P3417]]: The-Internet',remove,claim,419382118
204,Q75,12915,2017-01-06T07:19:30Z,b'/* wbsetdescription-set:1|zh-hans */ \xe5\x85\xa8\xe7\x90\x83\xe6\x80\xa7\xe7\x9a\x84\xe7\x94\xb5\xe8\x84\x91\xe7\xbd\x91\xe7\xbb\x9c',set,description,424575964
204,Q75,12915,2017-01-06T07:19:32Z,b'/* wbsetdescription-set:1|zh-hant */ \xe5\x85\xa8\xe7\x90\x83\xe6\x80\xa7\xe7\x9a\x84\xe9\x9b\xbb\xe8\x85\xa6\xe7\xb6\xb2\xe8\xb7\xaf',set,description,424736175
204,Q75,12915,2017-01-06T07:19:33Z,b'/* wbsetdescription-set:1|zh-cn */ \xe5\x85\xa8\xe7\x90\x83\xe6\x80\xa7\xe7\x9a\x84\xe7\x94\xb5\xe8\x84\x91\xe7\xbd\x91\xe7\xbb\x9c',set,description,424736178
204,Q75,12915,2017-01-06T07:19:34Z,b'/* wbsetdescription-set:1|zh-sg */ \xe5\x85\xa8\xe7\x90\x83\xe6\x80\xa7\xe7\x9a\x84\xe7\x94\xb5\xe8\x84\x91\xe7\xbd\x91\xe7\xbb\x9c',set,description,424736182
204,Q75,12915,2017-01-06T07:19:36Z,b'/* wbsetdescription-set:1|zh-my */ \xe5\x85\xa8\xe7\x90\x83\xe6\x80\xa7\xe7\x9a\x84\xe7\x94\xb5\xe8\x84\x91\xe7\xbd\x91\xe7\xbb\x9c',set,description,424736186
204,Q75,8779,2017-01-14T16:23:48Z,b'/* clientsitelink-update:0|trwiki|trwiki:\xc4\xb0nternet|trwiki:Internet */',update,sitelink,424736191
204,Q75,8779,2017-01-14T16:24:21Z,b'/* clientsitelink-update:0|trwiki|trwiki:Internet|trwiki:\xc4\xb0nternet */',update,sitelink,429209222
204,Q75,118877,2017-01-19T11:12:51Z,b'/* wbsetaliases-add:1|zh */ \xe4\xba\x92\xe8\x81\x94\xe7\xbd\x91',add,aliase,429209615
204,Q75,118877,2017-01-19T11:14:58Z,"b'/* wbsetaliases-add:2|zh */ \xe5\x9b\xa0\xe7\x89\xb9\xe7\xbd\x91, \xe8\x8b\xb1\xe7\x89\xb9\xe7\xbd\x91'",add,aliase,432905831
204,Q75,437927010,2017-01-28T19:05:00Z,b'/* wbsetlabel-set:1|en */ I\xc3\xb6dorn',set,label,432906303
204,Q75,2496,2017-01-28T21:46:05Z,b'Reverted edits by [[Special:Contributions/89.204.155.198|89.204.155.198]] ([[User talk:89.204.155.198|talk]]) to last revision by [[User:Neo-Jay|Neo-Jay]]',revert,,437927010
205,Q76,77817,2016-10-02T04:22:20Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3222]]: barack-obama',create,claim,382698913
205,Q76,1398606,2016-10-02T23:46:40Z,b'/* wbcreateclaim-create:1| */ [[Property:P3221]]: person/barack-obama',create,claim,383082604
205,Q76,124251,2016-10-05T18:29:38Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3106]]: us-news/barack-obama',create,claim,383346691
205,Q76,312784,2016-10-07T04:27:30Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P19]]: [[Q6366688]]',update,claim,384021751
205,Q76,312784,2016-10-07T04:30:09Z,b'/* wbsetclaim-update:2||1|3 */ [[Property:P19]]: [[Q6366688]]',update,claim,384485053
205,Q76,145693,2016-10-07T14:52:26Z,b'/* wbsetclaim-update:2||1 */ [[Property:P735]]: [[Q27101961]]',update,claim,384485322
205,Q76,3328,2016-10-08T11:32:20Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P19]]: [[Q6366688]]',update,claim,384593128
205,Q76,888,2016-10-12T04:05:49Z,b'/* restore:0||384593128|Harmonia Amanda */',restore,,384920212
205,Q76,2306622,2016-10-13T03:16:31Z,b'/* wbremoveclaims-remove:1| */ [[Property:P2397]]: UCdn86UYrf54lXfVli9CB6Aw',remove,claim,387140195
205,Q76,2306622,2016-10-13T03:17:05Z,b'/* wbsetclaim-create:2||1 */ [[Property:P553]]: [[Q866]]',create,claim,387690108
205,Q76,49613,2016-10-13T07:56:30Z,b'/* restore:0||387140195|Fixertool */',restore,,387690241
205,Q76,2306622,2016-10-13T21:43:41Z,b'/* wbsetclaim-create:2||1 */ [[Property:P553]]: [[Q866]]',create,claim,387777558
205,Q76,24059,2016-10-23T06:00:09Z,b'/* wbeditentity-update:0| */ Bot: setting proper label for bh',update,label,388150784
205,Q76,161984,2016-10-24T01:25:36Z,b'/* wbeditentity-update:0| */ fix language codes: bh -> bho',update,entity,393087783
205,Q76,150965,2016-10-24T21:52:58Z,b'/* wbsetclaimvalue:1| */ [[Property:P2959]]: [[Q13202704]]',,claim,393768044
205,Q76,1253333,2016-10-27T05:32:08Z,b'/* wbsetclaim-update:2||1 */ [[Property:P856]]: http://www.barackobama.com/',update,claim,394534221
205,Q76,89442,2016-10-31T09:38:17Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P19]]: [[Q6366688]]',update,claim,396614413
205,Q76,49613,2016-10-31T10:10:19Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P19]]: [[Q6366688]]',update,claim,398819543
205,Q76,18347,2016-10-31T19:38:39Z,"b'/* wbsetsitelink-set:1|kywiki */ \xd0\x91\xd0\xb0\xd1\x80\xd0\xb0\xd0\xba \xd0\x9e\xd0\xb1\xd0\xb0\xd0\xbc\xd0\xb0, Updated: [[ky:\xd0\x91\xd0\xb0\xd1\x80\xd0\xb0\xd0\xba \xd0\xa5\xd1\x83\xd1\x81\xd0\xb5\xd0\xb8\xd0\xbd \xd0\x9e\xd0\xb1\xd0\xb0\xd0\xbc\xd0\xb0]] -> [[ky:\xd0\x91\xd0\xb0\xd1\x80\xd0\xb0\xd0\xba \xd0\x9e\xd0\xb1\xd0\xb0\xd0\xbc\xd0\xb0]]'",set,sitelink,398830253
205,Q76,177365,2016-11-01T08:09:11Z,b'/* wbsetdescription-set:1|en-gb */ 44th President of the United States of America',set,description,399006755
205,Q76,177365,2016-11-01T08:09:14Z,b'/* wbsetdescription-set:1|en */ 44th President of the United States of America',set,description,399274166
205,Q76,177365,2016-11-01T08:09:16Z,b'/* wbsetdescription-set:1|en-ca */ 44th President of the United States of America',set,description,399274179
205,Q76,177365,2016-11-01T08:09:19Z,"b'/* wbsetaliases-remove:2|en */ Barry Obama, Barack'",remove,aliase,399274191
205,Q76,177365,2016-11-01T08:09:21Z,b'/* wbsetaliases-add:1|en-ca */ Barack Hussein Obama II',add,aliase,399274214
205,Q76,177365,2016-11-01T08:09:24Z,b'/* wbsetaliases-add:1|en-gb */ Barack Hussein Obama II',add,aliase,399274234
205,Q76,2731445,2016-11-01T18:32:11Z,b'/* wbsetclaim-create:2||1 */ [[Property:P793]]: [[Q25094]]',create,claim,399274252
205,Q76,2731445,2016-11-01T18:32:25Z,b'/* wbsetclaim-create:2||1 */ [[Property:P793]]: [[Q3526570]]',create,claim,399538506
205,Q76,2478159,2016-11-06T15:29:17Z,b'/* wbsetsitelink-add:1|hiwikiquote */ \xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x95 \xe0\xa4\x93\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe',add,sitelink,399538587
205,Q76,2478159,2016-11-08T19:12:02Z,b'/* wbsetdescription-set:1|hi */ \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\x85\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 44\xe0\xa4\xb5\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xaa\xe0\xa4\xa4\xe0\xa4\xbf',set,description,402206759
205,Q76,2478159,2016-11-08T19:12:05Z,"b'/* wbsetaliases-add:4|hi */ \xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb8\xe0\xa5\x88\xe0\xa4\xa8 \xe0\xa4\x93\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf, \xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x95 \xe0\xa4\x93\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xaf, \xe0\xa4\xac\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x95 \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb8\xe0\xa5\x88\xe0\xa4\xa8 \xe0\xa4\x93\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe, \xe0\xa4\x93\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbe'",add,aliase,404026000
205,Q76,154351,2016-11-09T09:01:13Z,b'/* wbsetdescription-add:1|be */ 44-\xd1\x8b \xd0\x9f\xd1\x80\xd1\x8d\xd0\xb7\xd1\x96\xd0\xb4\xd1\x8d\xd0\xbd\xd1\x82 \xd0\x97\xd0\xa8\xd0\x90',add,description,404026020
205,Q76,105458,2016-11-10T10:16:07Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3142]]: n0019743',create,claim,404428941
205,Q76,609373,2016-11-11T11:29:57Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1315]]: 1460047',create,claim,405070963
