pageid,pagetitle,revisionid,timestamp,comment,type,editentity,parentid
546,Q350,2719836,2016-12-04T06:12:30Z,b'Undid revision 413041847 by [[Special:Contributions/Lisp.hippie.bot|Lisp.hippie.bot]] ([[User talk:Lisp.hippie.bot|talk]])',,,413041851
546,Q350,1791127,2016-12-19T14:24:58Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1082]]: 151,832'",create,claim,413813447
546,Q350,24059,2016-12-27T06:34:18Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2046]]: 40,688,713 square metre'",update,claim,418037617
546,Q350,4579,2017-01-03T10:40:47Z,b'/* clientsitelink-update:0|uzwiki|uzwiki:Kembrij (shahar)|uzwiki:Cambridge (shahar) */',update,sitelink,421189963
546,Q350,96972,2017-01-03T14:06:18Z,"b""/* wbsetsitelink-add:1|hewikivoyage */ \xd7\xa7\xd7\x99\xd7\x99\xd7\x9e\xd7\x91\xd7\xa8\xd7\x99\xd7\x93\xd7\x92'""",add,sitelink,423718402
546,Q350,768608,2017-01-04T05:52:28Z,b'/* wbsetdescription-add:1|hy */ \xd6\x84\xd5\xa1\xd5\xb2\xd5\xa1\xd6\x84 \xd4\xb1\xd5\xb6\xd5\xa3\xd5\xac\xd5\xab\xd5\xa1\xd5\xb5\xd5\xb8\xd6\x82\xd5\xb4',add,description,423770848
546,Q350,2687322,2017-01-15T19:35:59Z,b'/* wbsetsitelink-add:1|ckbwiki */ \xda\xa9\xd8\xa7\xd9\x85\xd8\xa8\xd8\xb1\xdb\x8c\xd8\xaf\xd8\xac',add,sitelink,424106871
546,Q350,71094,2017-01-21T09:27:53Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,430353157
546,Q350,24059,2017-01-29T12:46:56Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2044]]: 6 metre, Bot: removing manually set upper/lower bounds that equal the amount'",update,claim,433820205
546,Q350,161984,2017-01-31T22:55:19Z,b'/* wbsetsitelink-set-badges:1|enwiki */',set,sitelink,438523608
547,Q351,2752187,2016-11-23T14:16:05Z,b'/* wbcreateclaim-create:1| */ [[Property:P3348]]: 228574',create,claim,382422975
547,Q351,150965,2016-12-07T20:28:34Z,b'/* wbsetclaimvalue:1| */ [[Property:P214]]: 137822900',,claim,410619206
547,Q351,4279,2016-12-24T11:07:24Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Yellowstone-National-Park, #mix'n'match""",create,claim,414790507
547,Q351,13,2016-12-25T03:03:02Z,"b'/* wbsetclaim-create:2||1 */ [[Property:P1174]]: 3,640,185'",create,claim,419593143
547,Q351,13,2016-12-25T03:03:12Z,"b'/* wbsetclaim-update:2||1|1 */ [[Property:P1174]]: 3,640,185'",update,claim,420107792
547,Q351,121570,2016-12-30T18:42:56Z,"b'/* wbeditentity-update:0| */ descriptions ([fr]: parc national des \xc3\x89tats-Unis en Wyoming, Idaho et Montana aux \xc3\x89tats-Unis, [pt]: parque nacional norte-americano localizado nos estados de Wyoming, Montana e Idaho), aliases ([pt]: Yellowstone); [[...'",update,entity,420107851
547,Q351,121570,2016-12-30T18:43:15Z,"b'/* wbsetdescription-set:1|fr */ parc national des \xc3\x89tats-Unis au Wyoming, Idaho et Montana aux \xc3\x89tats-Unis'",set,description,422676798
547,Q351,110062,2017-01-25T04:39:10Z,b'/* wbsetclaim-update:2||1 */ [[Property:P856]]: https://www.nps.gov/yell/index.htm',update,claim,422676868
547,Q351,110062,2017-01-25T04:39:31Z,b'/* wbsetclaim-create:2||1 */ [[Property:P402]]: 1453306',create,claim,435895717
547,Q351,110062,2017-01-25T04:39:58Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1667]]: 7017631',create,claim,435895892
547,Q351,110062,2017-01-26T00:32:34Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3515]]: yellowstone-national-park, #mix'n'match""",create,claim,435896120
547,Q351,110062,2017-01-26T01:50:49Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3516]]: yellowstone-national-park, #mix'n'match""",create,claim,436219757
547,Q351,35181,2017-01-30T23:46:50Z,b'/* wbsetclaim-create:2||1 */ [[Property:P2002]]: YellowstoneNPS',create,claim,436227047
548,Q352,1398606,2016-10-02T22:44:18Z,b'/* wbcreateclaim-create:1| */ [[Property:P3221]]: person/adolf-hitler',create,claim,382896095
548,Q352,53613,2016-10-19T18:08:06Z,b'/* wbsetclaim-update:2||1 */ [[Property:P106]]: [[Q15954665]]',update,claim,383331505
548,Q352,911801,2016-10-28T04:43:43Z,b'/* wbsetsitelink-add:1|biwiki */ Adolf Hitler',add,sitelink,391207174
548,Q352,911801,2016-10-28T04:44:24Z,b'/* wbsetsitelink-add:1|vowiki */ Adolf Hitler',add,sitelink,397172522
548,Q352,296229,2016-10-28T15:08:19Z,b'/* clientsitelink-update:0|lrcwiki|lrcwiki:\xd8\xa2\xd8\xaf\xd9\x88\xd9\x84\xd9\x81 \xda\xbe\xdb\x8c\xd8\xaa\xd9\x84\xd8\xa6\xd8\xb1|lrcwiki:\xd8\xa2\xd8\xaf\xd9\x88\xd9\x84\xd9\x81 \xda\xbe\xd9\x8a\xd8\xaa\xd9\x84\xd8\xb1 */',update,sitelink,397172645
548,Q352,795364,2016-10-29T08:03:18Z,b'/* wbcreateclaim-create:1| */ [[Property:P1411]]: [[Q35637]]',create,claim,397414123
548,Q352,795364,2016-10-29T08:03:20Z,b'/* wbsetqualifier-add:1| */ [[Property:P585]]: 1939',add,qualifier,397767538
548,Q352,795364,2016-10-29T08:03:28Z,b'/* wbsetreference-add:2| */ [[Property:P1411]]: [[Q35637]]',add,reference,397767552
548,Q352,795364,2016-10-29T08:09:32Z,b'/* wbsetclaim-update:2||1|3 */ [[Property:P1411]]: [[Q35637]]',update,claim,397767601
548,Q352,795364,2016-10-29T08:09:44Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1411]]: [[Q35637]]',update,claim,397769960
548,Q352,71094,2016-11-01T13:32:13Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,397770037
548,Q352,103280,2016-11-05T11:17:42Z,b'/* wbsetsitelink-add:1|cswikisource */ Autor:Adolf Hitler',add,sitelink,399420745
548,Q352,71094,2016-11-18T09:31:18Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,404496066
548,Q352,1822,2016-11-21T11:24:23Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3348]]: 67111',create,claim,409017622
548,Q352,18347,2016-11-25T02:03:30Z,b'/* wbeditentity-update:0| */ Added: [[gom:Adolf Hitler]]',update,entity,409972218
548,Q352,71094,2016-12-02T13:55:52Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,411047346
548,Q352,3361,2016-12-04T14:49:23Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3373]]: [[Q22084764]], #quickstatements'",create,claim,413160727
548,Q352,742954,2016-12-05T18:17:05Z,b'/* wbremoveclaims-remove:1| */ [[Property:P9]]: [[Q22084764]]',remove,claim,413926728
548,Q352,742954,2016-12-05T18:17:14Z,b'/* wbremoveclaims-remove:1| */ [[Property:P9]]: [[Q84328]]',remove,claim,414105779
548,Q352,742954,2016-12-05T18:17:24Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q84328]]',create,claim,414105799
548,Q352,742954,2016-12-05T18:18:46Z,b'/* wbremoveclaims-remove:1| */ [[Property:P7]]: [[Q22084744]]',remove,claim,414105814
548,Q352,742954,2016-12-05T18:18:50Z,b'/* wbremoveclaims-remove:1| */ [[Property:P7]]: [[Q22084776]]',remove,claim,414105950
548,Q352,742954,2016-12-05T18:18:53Z,b'/* wbremoveclaims-remove:1| */ [[Property:P7]]: [[Q22084775]]',remove,claim,414105956
548,Q352,742954,2016-12-05T18:19:11Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q22084744]]',create,claim,414105963
548,Q352,742954,2016-12-05T18:19:22Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q22084776]]',create,claim,414106012
548,Q352,742954,2016-12-05T18:19:28Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q22084775]]',create,claim,414106035
548,Q352,742954,2016-12-05T18:35:59Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q66225]]',create,claim,414106046
548,Q352,742954,2016-12-05T18:36:04Z,b'/* wbremoveclaims-remove:1| */ [[Property:P7]]: [[Q66225]]',remove,claim,414108230
548,Q352,742954,2016-12-05T18:36:15Z,b'/* wbremoveclaims-remove:1| */ [[Property:P9]]: [[Q78643]]',remove,claim,414108245
548,Q352,742954,2016-12-05T18:36:37Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q78643]]',create,claim,414108271
548,Q352,209792,2016-12-11T14:51:22Z,b'/* wbsetclaim-create:2||1 */ [[Property:P509]]: [[Q10737]]',create,claim,414108312
548,Q352,2719836,2016-12-16T01:58:03Z,b'/* wbcreateclaim-create:1| */ [[Property:P17]]: [[Q40]]',create,claim,415690226
548,Q352,2719836,2016-12-16T01:58:06Z,b'/* wbsetreference-add:2| */ [[Property:P17]]: [[Q40]]',add,reference,416828917
548,Q352,2464054,2016-12-16T02:07:57Z,b'/* wbremoveclaims-remove:1| */ [[Property:P17]]: [[Q40]]',remove,claim,416828925
548,Q352,469872,2016-12-17T21:41:28Z,b'/* wbsetsitelink-remove:1|ruwikinews */ \xd0\x9a\xd0\xb0\xd1\x82\xd0\xb5\xd0\xb3\xd0\xbe\xd1\x80\xd0\xb8\xd1\x8f:\xd0\x90\xd0\xb4\xd0\xbe\xd0\xbb\xd1\x8c\xd1\x84 \xd0\x93\xd0\xb8\xd1\x82\xd0\xbb\xd0\xb5\xd1\x80',remove,sitelink,416830778
548,Q352,5054,2016-12-21T14:14:28Z,b'/* wbsetsitelink-add:1|dewikinews */ Kategorie:Adolf Hitler',add,sitelink,417611545
548,Q352,5054,2016-12-21T14:14:31Z,b'/* wbsetsitelink-add:1|enwikinews */ Category:Adolf Hitler',add,sitelink,418511964
548,Q352,5054,2016-12-21T14:14:33Z,b'/* wbsetsitelink-add:1|ruwikinews */ \xd0\x9a\xd0\xb0\xd1\x82\xd0\xb5\xd0\xb3\xd0\xbe\xd1\x80\xd0\xb8\xd1\x8f:\xd0\x90\xd0\xb4\xd0\xbe\xd0\xbb\xd1\x8c\xd1\x84 \xd0\x93\xd0\xb8\xd1\x82\xd0\xbb\xd0\xb5\xd1\x80',add,sitelink,418511969
548,Q352,5054,2016-12-21T14:14:37Z,b'/* wbsetsitelink-add:1|srwikinews */ \xd0\x9a\xd0\xb0\xd1\x82\xd0\xb5\xd0\xb3\xd0\xbe\xd1\x80\xd0\xb8\xd1\x98\xd0\xb0:\xd0\x90\xd0\xb4\xd0\xbe\xd0\xbb\xd1\x84 \xd0\xa5\xd0\xb8\xd1\x82\xd0\xbb\xd0\xb5\xd1\x80',add,sitelink,418511973
548,Q352,4279,2016-12-24T11:07:19Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Adolf-Hitler, #mix'n'match""",create,claim,418511982
548,Q352,68364,2017-01-08T05:44:39Z,b'/* wbsetclaim-update:2||1 */ [[Property:P509]]: [[Q2140674]]',update,claim,419593117
548,Q352,232986,2017-01-09T08:38:18Z,b'/* wbsetsitelink-add:1|snwiki */ Adolf Hitler',add,sitelink,425532629
548,Q352,940976,2017-01-10T14:05:45Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3430]]: w6ww7k9k, #quickstatements'",create,claim,425867251
548,Q352,5456,2017-01-16T00:56:58Z,b'/* wbsetdescription-add:1|he */ \xd7\xa8\xd7\x95\xd7\x93\xd7\x9f \xd7\x92\xd7\xa8\xd7\x9e\xd7\xa0\xd7\x99\xd7\x94 \xd7\x94\xd7\xa0\xd7\x90\xd7\xa6\xd7\x99\xd7\xaa',add,description,426385801
548,Q352,71094,2017-01-21T08:44:40Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,430540095
548,Q352,2769139,2017-01-30T14:52:47Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3544]]: 33230, #quickstatements; [[:toollabs:quickstatements/#mode=batch&batch=39|batch #39]] by [[User:Reinheitsgebot|]]'",create,claim,433802386
548,Q352,742954,2017-01-31T22:33:54Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1038]]: [[Q6216378]]',update,claim,439416778
548,Q352,742954,2017-01-31T22:34:26Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1038]]: [[Q22121817]]',update,claim,440273890
548,Q352,742954,2017-01-31T22:34:31Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1038]]: [[Q22121831]]',update,claim,440274153
548,Q352,742954,2017-01-31T22:34:37Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1038]]: [[Q22132150]]',update,claim,440274196
548,Q352,742954,2017-01-31T22:34:42Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1038]]: [[Q22132157]]',update,claim,440274245
548,Q352,742954,2017-01-31T23:35:22Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1038]]: [[Q22133423]]',update,claim,440274289
548,Q352,742954,2017-01-31T23:35:25Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P1038]]: [[Q22133397]]',update,claim,440293842
549,Q353,268911,2016-10-28T09:35:59Z,b'/* wbsetclaim-create:2||1 */ [[Property:P27]]: [[Q179293]]',create,claim,378241634
549,Q353,609373,2016-12-04T02:53:29Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P7]]: [[Q348943]], #petscan'",remove,claim,397297090
549,Q353,609373,2016-12-04T03:37:26Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3373]]: [[Q348943]], #quickstatements'",create,claim,413764325
549,Q353,742954,2016-12-05T18:39:48Z,b'/* wbremoveclaims-remove:1| */ [[Property:P9]]: [[Q232323]]',remove,claim,413777711
549,Q353,742954,2016-12-05T18:39:51Z,b'/* wbremoveclaims-remove:1| */ [[Property:P9]]: [[Q236990]]',remove,claim,414108644
549,Q353,742954,2016-12-05T18:39:53Z,b'/* wbremoveclaims-remove:1| */ [[Property:P9]]: [[Q72556]]',remove,claim,414108649
549,Q353,742954,2016-12-05T18:40:05Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q232323]]',create,claim,414108651
549,Q353,742954,2016-12-05T18:40:13Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q236990]]',create,claim,414108670
549,Q353,742954,2016-12-05T18:40:19Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3373]]: [[Q72556]]',create,claim,414108685
549,Q353,4279,2016-12-24T19:59:36Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Blanca-De-Castilla, #mix'n'match""",create,claim,414108695
549,Q353,940976,2017-01-10T14:05:47Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3430]]: w64c0w86, #quickstatements'",create,claim,419899501
549,Q353,2779668,2017-01-14T20:53:53Z,b'/* wbsetclaim-update:2||1 */ [[Property:P569]]: 4 March 1188',update,claim,426385804
550,Q354,197855,2016-10-12T12:19:28Z,"b""/* wbcreateclaim-create:1| */ [[Property:P1741]]: 119738, #mix'n'match""",create,claim,377722818
550,Q354,1554155,2017-01-03T21:32:49Z,b'/* wbeditentity-update:0| */ voetballer->doelman',update,entity,387339891
551,Q355,383412584,2016-10-03T05:36:38Z,b'/* wbsetlabel-set:1|en */ facebook',set,label,382905606
551,Q355,1659,2016-10-03T05:38:15Z,b'Reverted edits by [[Special:Contributions/190.42.87.5|190.42.87.5]] ([[User talk:190.42.87.5|talk]]) to last revision by [[User:UndDerDie|UndDerDie]]',revert,,383412584
551,Q355,124481,2016-10-14T22:01:29Z,b'/* clientsitelink-update:0|tawiki|tawiki:\xe0\xae\x83\xe0\xae\xaa\xe0\xaf\x87\xe0\xae\xb8\xe0\xaf\x8d\xe0\xae\xaa\xe0\xaf\x81\xe0\xae\x95\xe0\xaf\x8d|tawiki:\xe0\xae\xae\xe0\xaf\x81\xe0\xae\x95\xe0\xae\xa8\xe0\xaf\x82\xe0\xae\xb2\xe0\xaf\x8d */',update,sitelink,383412815
551,Q355,388996746,2016-10-15T13:01:03Z,b'/* wbsetdescription-set:1|en */ caca',set,description,388731226
551,Q355,49613,2016-10-15T13:06:13Z,b'/* restore:0||388731226|Kanags */',restore,,388996746
551,Q355,151629,2016-10-20T13:25:06Z,b'/* clientsitelink-remove:1||swwiki */ Facebook',remove,sitelink,388998756
551,Q355,110062,2016-10-27T01:09:05Z,b'/* wbcreateclaim-create:1| */ [[Property:P2013]]: facebook',create,claim,391644304
551,Q355,110062,2016-10-27T01:09:07Z,b'/* wbsetreference-add:2| */ [[Property:P2013]]: facebook',add,reference,396510162
551,Q355,401843536,2016-11-05T23:17:28Z,b'/* wbsetlabel-set:1|en */ Facebuuuu',set,label,396510170
551,Q355,401843670,2016-11-05T23:17:43Z,b'/* wbsetclaim-update:2||1 */ [[Property:P178]]: [[Q1317]]',update,claim,401843536
551,Q355,268661,2016-11-05T23:30:58Z,b'/* undo:0||401843536|2601:18C:600:F6C0:F96F:233E:DA05:97B4 */',undo,,401843670
551,Q355,268661,2016-11-05T23:31:14Z,b'/* undo:0||401843670|2601:18C:600:F6C0:F96F:233E:DA05:97B4 */',undo,,401851399
551,Q355,17118,2016-11-07T19:43:33Z,b'/* wbsetdescription-add:1|fa */ \xd8\xb4\xd8\xa8\xda\xa9\xd9\x87 \xd8\xa7\xd8\xac\xd8\xaa\xd9\x85\xd8\xa7\xd8\xb9\xdb\x8c \xd9\x85\xd8\xa8\xd8\xaa\xd9\x86\xdb\x8c \xd8\xa8\xd8\xb1 \xd9\x88\xd8\xa8',add,description,401851552
551,Q355,404311850,2016-11-09T04:34:24Z,b'/* wbsetlabeldescriptionaliases:3|en */',,label,403317310
551,Q355,2496,2016-11-09T06:31:57Z,b'Reverted edits by [[Special:Contributions/31.2.129.190|31.2.129.190]] ([[User talk:31.2.129.190|talk]]) to last revision by [[User:Huji|Huji]]',revert,,404311850
551,Q355,406292183,2016-11-12T17:24:29Z,b'/* wbsetclaim-update:2||1 */ [[Property:P178]]: [[Q15063761]]',update,claim,404363047
551,Q355,2496,2016-11-12T17:48:21Z,b'Reverted edits by [[Special:Contributions/105.157.208.80|105.157.208.80]] ([[User talk:105.157.208.80|talk]]) to last revision by [[User:YMS|YMS]]',revert,,406292183
551,Q355,412962695,2016-12-01T20:05:17Z,b'/* wbsetlabel-set:1|es */ Facebook.com.mx',set,label,406303223
551,Q355,49613,2016-12-01T20:33:20Z,b'/* undo:0||412962695|189.242.108.51 */',undo,,412962695
551,Q355,2771675,2016-12-07T13:20:34Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P856]]: https://www.facebook.com',update,claim,412968762
551,Q355,2771675,2016-12-07T13:20:51Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P856]]: https://www.facebook.com',update,claim,414751194
551,Q355,2771788,2016-12-07T18:12:30Z,b'/* wbsetclaim-create:2||1 */ [[Property:P31]]: [[Q355]]',create,claim,414751234
551,Q355,2771788,2016-12-07T18:18:36Z,b'/* wbsetaliases-set:1|en */ facebook.com/tamim.patiya',set,aliase,414776387
551,Q355,148056,2016-12-07T18:56:01Z,b'Reverted edits by [[Special:Contributions/Shopnoloktamim|Shopnoloktamim]] ([[User talk:Shopnoloktamim|talk]]) to last revision by [[User:Seo.yifat|Seo.yifat]]',revert,,414776860
551,Q355,416224906,2016-12-14T06:18:12Z,b'/* wbsetclaim-update:2||1 */ [[Property:P178]]: [[Q738330]]',update,claim,414780277
551,Q355,416224922,2016-12-14T06:18:39Z,b'/* wbsetclaim-update:2||1 */ [[Property:P178]]: [[Q196907]]',update,claim,416224906
551,Q355,212998,2016-12-14T06:22:08Z,b'Reverted edits by [[Special:Contributions/111.68.98.146|111.68.98.146]] ([[User talk:111.68.98.146|talk]]) to last revision by [[User:Pasleim|Pasleim]]',revert,,416224922
551,Q355,228692,2016-12-20T12:44:16Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3417]]: Facebook-product, #quickstatements'",create,claim,416225072
551,Q355,228692,2016-12-20T12:44:17Z,"b'/* wbsetreference-add:2| */ [[Property:P3417]]: Facebook-product, #quickstatements'",add,reference,418319953
551,Q355,2382709,2016-12-22T21:48:38Z,"b'/* wbcreateclaim-create:1| */ [[Property:P2427]]: grid.453567.6, Adding GRID identifier.'",create,claim,418319956
551,Q355,2382709,2016-12-22T21:48:39Z,b'/* wbsetreference-add:2| */ [[Property:P2427]]: grid.453567.6',add,reference,418922834
551,Q355,2382709,2016-12-23T15:01:44Z,"b'/* wbcreateclaim-create:1| */ [[Property:P2427]]: grid.474390.d, Adding GRID identifier.'",create,claim,418922841
551,Q355,2382709,2016-12-23T15:01:45Z,b'/* wbsetreference-add:2| */ [[Property:P2427]]: grid.474390.d',add,reference,419196191
551,Q355,2777291,2016-12-23T23:44:27Z,b'/* wbsetclaim-create:2||1 */ [[Property:P112]]: [[Q36215]]',create,claim,419196198
551,Q355,2777291,2016-12-23T23:52:34Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P112]]: [[Q36215]]',update,claim,419386994
551,Q355,4279,2016-12-24T11:08:20Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Facebook-com-5, #mix'n'match""",create,claim,419389018
551,Q355,421159276,2016-12-27T03:41:13Z,b'/* wbremoveclaims-remove:1| */ [[Property:P166]]: [[Q2517928]]',remove,claim,419593442
551,Q355,2496,2016-12-27T06:44:06Z,b'Reverted edits by [[Special:Contributions/174.255.203.63|174.255.203.63]] ([[User talk:174.255.203.63|talk]]) to last revision by [[User:Pigsonthewing|Pigsonthewing]]',revert,,421159276
551,Q355,16474,2016-12-27T19:47:18Z,b'/* wbremoveclaims-remove:1| */ [[Property:P2427]]: grid.453567.6',remove,claim,421191299
551,Q355,16474,2016-12-27T19:48:08Z,b'/* wbremoveclaims-remove:1| */ [[Property:P2427]]: grid.474390.d',remove,claim,421363336
551,Q355,148056,2016-12-31T11:57:53Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P112]]: [[Q36215]]',update,claim,421363475
551,Q355,423095260,2016-12-31T22:25:22Z,b'/* wbsetaliases-set:1|es */ youtube.com',set,aliase,422893579
551,Q355,423095262,2016-12-31T22:25:23Z,b'/* wbsetaliases-set:1|en */ youtube.com',set,aliase,423095260
551,Q355,2496,2017-01-01T00:26:07Z,b'Reverted edits by [[Special:Contributions/181.209.236.231|181.209.236.231]] ([[User talk:181.209.236.231|talk]]) to last revision by [[User:Pasleim|Pasleim]]',revert,,423095262
551,Q355,423863295,2017-01-03T19:50:19Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3418]]: com.facebook.katana',create,claim,423103784
551,Q355,423863387,2017-01-03T19:50:52Z,b'/* wbsetdescription-set:1|ar */ \xd8\xa7\xd9\x84\xd8\xb4\xd8\xa8\xd9\x83\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xa7\xd8\xac\xd8\xaa\xd9\x85\xd8\xa7\xd8\xb9\xd9\x8a\xd8\xa9',set,description,423863295
551,Q355,425086176,2017-01-06T22:37:33Z,b'/* restore:0||423863295|5.41.18.151 */',restore,,423863387
