pageid,pagetitle,revisionid,timestamp,comment,type,editentity,parentid
422,Q263,20184,2016-10-13T00:48:46Z,b'/* clientsitelink-remove:1||trwikisource */ VikiKaynak',remove,sitelink,376504552
422,Q263,770641,2016-10-16T10:30:34Z,b'/* wbsetsitelink-add:1|eswiki */ Wikisource',add,sitelink,387645307
422,Q263,4279,2016-12-24T11:02:34Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Wikisource, #mix'n'match""",create,claim,389723612
422,Q263,54239,2017-01-06T18:36:31Z,b'/* wbsetdescription-remove:1|bg */ \xd0\xbd\xd0\xb0\xd1\x81\xd0\xb5\xd0\xbb\xd0\xb5\xd0\xbd\xd0\xb8\xd0\xb5 \xd0\xbd\xd0\xb0 \xd0\xb7\xd0\xb5\xd0\xbc\xd1\x8f\xd1\x82\xd0\xb0',remove,description,419591951
424,Q264,110062,2016-11-16T21:50:02Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3338]]: hurricane-sandy-1, #mix'n'match""",create,claim,373328213
424,Q264,416619121,2016-12-15T11:39:13Z,b'/* wbsetclaim-update:2||1|2 */ [[Property:P2052]]: 115\xc2\xb11 miles per hour',update,claim,408437246
424,Q264,54239,2017-01-06T18:38:17Z,b'/* wbsetlabel-add:1|bg */ \xd0\xa1\xd0\xb0\xd0\xbd\xd0\xb4\xd0\xb8',add,label,416619121
424,Q264,54239,2017-01-06T18:38:18Z,b'/* wbsetdescription-add:1|bg */ \xd1\x83\xd1\x80\xd0\xb0\xd0\xb3\xd0\xb0\xd0\xbd \xd0\xbe\xd1\x82 \xd0\xba\xd1\x80\xd0\xb0\xd1\x8f \xd0\xbd\xd0\xb0 \xd0\xbe\xd0\xba\xd1\x82\xd0\xbe\xd0\xbc\xd0\xb2\xd1\x80\xd0\xb8 2012 \xd0\xb3.',add,description,424959659
432,Q265,1398606,2016-10-03T05:40:49Z,b'/* wbcreateclaim-create:1| */ [[Property:P3221]]: destination/uzbekistan',create,claim,382194641
432,Q265,201849,2016-10-05T18:47:47Z,"b'/* wbcreateclaim-create:1| */ [[Property:P2959]]: [[Q27103824]], #quickstatements'",create,claim,383413179
432,Q265,2719836,2016-10-06T21:47:04Z,"b'/* wbcreateclaim-create:1| */ [[Property:P2046]]: 448,978.0 square kilometre'",create,claim,384025692
432,Q265,2719836,2016-10-06T21:47:14Z,"b'/* wbsetreference-add:2| */ [[Property:P2046]]: 448,978.0 square kilometre'",add,reference,384448950
432,Q265,609373,2016-10-08T12:49:53Z,"b'/* wbcreateclaim-create:1| */ [[Property:P2997]]: 16, #quickstatements'",create,claim,384448979
432,Q265,609373,2016-10-08T12:50:03Z,"b'/* wbsetreference-add:2| */ [[Property:P2997]]: 16, #quickstatements'",add,reference,384952871
432,Q265,2336219,2016-10-12T06:53:24Z,b'/* wbeditentity-update:0| */ Added sitelink to [[w:olo:Uzbekistuanu]]',update,entity,384952922
432,Q265,148056,2016-10-14T18:35:15Z,b'/* wbsetclaim-create:2||1 */ [[Property:P3238]]: 8',create,claim,387182980
432,Q265,609373,2016-10-20T12:48:19Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3000]]: 17, #quickstatements'",create,claim,388634376
432,Q265,609373,2016-10-20T12:48:21Z,"b'/* wbsetreference-add:2| */ [[Property:P3000]]: 17, #quickstatements'",add,reference,391634101
432,Q265,609373,2016-10-20T12:48:22Z,"b'/* wbsetqualifier-add:1| */ [[Property:P518]]: [[Q27177113]], #quickstatements'",add,qualifier,391634106
432,Q265,742954,2016-10-21T22:58:52Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1549]]: Uzbekistanano, #quickstatements'",create,claim,391634112
432,Q265,71094,2016-10-22T00:53:24Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,392467174
432,Q265,742954,2016-10-22T12:54:35Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1549]]: uzbeko',create,claim,392505884
432,Q265,24059,2016-10-23T06:07:00Z,b'/* wbeditentity-update:0| */ Bot: setting proper label for bh',update,label,392749049
432,Q265,742954,2016-10-23T21:25:18Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1549]]: Lusbek\xc3\xa4nan, #quickstatements'",create,claim,393090369
432,Q265,161984,2016-10-24T01:27:40Z,b'/* wbeditentity-update:0| */ fix language codes: bh -> bho',update,entity,393555703
432,Q265,885496,2016-10-29T05:56:54Z,b'/* clientsitelink-remove:1||bawiki */ \xd2\xae\xd0\xb7\xd0\xb1\xd3\x99\xd0\xba\xd1\x81\xd1\x82\xd0\xb0\xd0\xbd',remove,sitelink,393769855
432,Q265,161984,2016-10-31T17:28:39Z,b'/* wbeditentity-update:0| */ set unit',update,entity,397692693
432,Q265,161984,2016-10-31T17:50:12Z,b'/* wbeditentity-update:0| */ set unit',update,entity,398956936
432,Q265,2441077,2016-11-10T13:48:43Z,b'/* wbsetsitelink-add:1|aswiki */ \xe0\xa6\x89\xe0\xa6\x9c\xe0\xa6\xac\xe0\xa7\x87\xe0\xa6\x95\xe0\xa6\xbf\xe0\xa6\xb8\xe0\xa7\x8d\xe0\xa6\xa4\xe0\xa6\xbe\xe0\xa6\xa8',add,sitelink,398963800
432,Q265,11384,2016-11-12T15:44:03Z,b'/* clientsitelink-update:0|tgwiki|tgwiki:\xd3\xae\xd0\xb7\xd0\xb1\xd0\xb0\xd0\xba\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xd0\xbd|tgwiki:\xd3\xae\xd0\xb7\xd0\xb1\xd0\xb5\xd0\xba\xd0\xb8\xd1\x81\xd1\x82\xd0\xbe\xd0\xbd */',update,sitelink,405214008
432,Q265,71094,2016-11-18T10:13:36Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,406248003
432,Q265,1787661,2016-11-27T16:44:15Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.594',create,claim,409031703
432,Q265,1787661,2016-11-27T16:44:29Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.625',create,claim,411880415
432,Q265,1787661,2016-11-27T16:44:43Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.655',create,claim,411880440
432,Q265,1787661,2016-11-27T16:44:54Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.661',create,claim,411880460
432,Q265,1787661,2016-11-27T16:45:07Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.668',create,claim,411880474
432,Q265,1787661,2016-11-27T16:45:22Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.672',create,claim,411880493
432,Q265,1787661,2016-11-27T16:45:37Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.675',create,claim,411880514
432,Q265,1787661,2016-11-27T16:46:19Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.675',update,claim,411880544
432,Q265,1787661,2016-11-27T16:46:24Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.672',update,claim,411880611
432,Q265,1787661,2016-11-27T16:46:28Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.668',update,claim,411880617
432,Q265,1787661,2016-11-27T16:46:33Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.661',update,claim,411880623
432,Q265,1787661,2016-11-27T16:46:40Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.655',update,claim,411880633
432,Q265,1787661,2016-11-27T16:46:45Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.594',update,claim,411880644
432,Q265,317075,2016-12-02T10:18:48Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1448]]: \xd0\xa3\xd0\xb7\xd0\xb1\xd0\xb5\xd0\xba\xd1\x81\xd0\xba\xd0\xb0\xd1\x8f \xd0\xa1\xd0\xa1\xd0\xa0',create,claim,411880657
432,Q265,317075,2016-12-02T10:19:18Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1448]]: \xd0\xa3\xd0\xb7\xd0\xb1\xd0\xb5\xd0\xba\xd0\xb8\xd1\x81\xd1\x82\xd0\xb0\xd0\xbd',create,claim,413110275
432,Q265,201849,2016-12-02T12:55:35Z,"b'/* wbsetsitelink-add:1|fiwikivoyage */ Uzbekistan, #quickstatements'",add,sitelink,413110338
432,Q265,413487155,2016-12-03T12:14:24Z,b'/* wbsetclaim-update:2||1 */ [[Property:P6]]: [[Q57558]]',update,claim,413139752
432,Q265,2065639,2016-12-04T18:15:46Z,b'/* wbremoveclaims-remove:1| */ [[Property:P17]]: [[Q265]]',remove,claim,413487155
432,Q265,2065639,2016-12-05T05:35:51Z,b'/* wbremoveclaims-remove:1| */ [[Property:P1448]]: \xd0\xa3\xd0\xb7\xd0\xb1\xd0\xb5\xd0\xba\xd1\x81\xd0\xba\xd0\xb0\xd1\x8f \xd0\xa1\xd0\xa1\xd0\xa0',remove,claim,413965183
432,Q265,2065639,2016-12-05T05:35:55Z,b'/* wbremoveclaims-remove:1| */ [[Property:P1448]]: \xd0\xa3\xd0\xb7\xd0\xb1\xd0\xb5\xd0\xba\xd0\xb8\xd1\x81\xd1\x82\xd0\xb0\xd0\xbd',remove,claim,414018957
432,Q265,2065639,2016-12-05T05:37:58Z,b'/* wbsetclaim-create:2||1 */ [[Property:P17]]: [[Q265]]',create,claim,414018965
432,Q265,296229,2016-12-09T08:24:13Z,b'/* clientsitelink-update:0|lrcwiki|lrcwiki:\xd8\xa6\xd9\x88\xd8\xb2\xd8\xa8\xd8\xa3\xda\xa9\xd8\xa6\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86|lrcwiki:\xd8\xa7\xd9\x88\xd8\xb2\xd8\xa8\xda\xa9\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86 */',update,sitelink,414019216
432,Q265,1848,2016-12-18T15:17:37Z,b'/* wbsetclaim-create:2||1 */ [[Property:P35]]: [[Q57808]]',create,claim,415057384
432,Q265,4279,2016-12-24T11:02:01Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: Uzbekistan, #mix'n'match""",create,claim,417849912
432,Q265,24059,2016-12-27T06:32:03Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2046]]: 448,978.0 square kilometre'",update,claim,419591803
