pageid,pagetitle,revisionid,timestamp,comment,type,editentity,parentid
363,Q221,2746202,2017-01-04T20:10:29Z,"b""/* wbsetdescription-add:1|tr */ G\xc3\xbcneydo\xc4\x9fu Avrupa'da bir \xc3\xbclke""",add,description,423746164
363,Q221,2746202,2017-01-04T20:10:32Z,b'/* wbsetaliases-add:1|tr */ Makedonya',add,aliase,424267078
363,Q221,424487317,2017-01-05T13:19:11Z,b'/* wbsetlabel-set:1|en */ Former Yugoslav Republic of Macedonia',set,label,424267083
363,Q221,889167,2017-01-05T13:29:53Z,b'Reverted edits by [[Special:Contributions/91.140.61.14|91.140.61.14]] ([[User talk:91.140.61.14|talk]]) to last revision by [[User:Nsydgn|Nsydgn]]',revert,,424487317
363,Q221,54239,2017-01-05T21:04:13Z,b'/* wbsetdescription-add:1|bg */ \xd0\xb4\xd1\x8a\xd1\x80\xd0\xb6\xd0\xb0\xd0\xb2\xd0\xb0 \xd0\xb2 \xd0\xae\xd0\xb3\xd0\xbe\xd0\xb8\xd0\xb7\xd1\x82\xd0\xbe\xd1\x87\xd0\xbd\xd0\xb0 \xd0\x95\xd0\xb2\xd1\x80\xd0\xbe\xd0\xbf\xd0\xb0',add,description,424492213
363,Q221,54239,2017-01-05T21:04:15Z,b'/* wbsetaliases-add:1|bg */ \xd0\x91\xd0\xb8\xd0\xb2\xd1\x88\xd0\xb0 \xd1\x8e\xd0\xb3\xd0\xbe\xd1\x81\xd0\xbb\xd0\xb0\xd0\xb2\xd1\x81\xd0\xba\xd0\xb0 \xd1\x80\xd0\xb5\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0 \xd0\x9c\xd0\xb0\xd0\xba\xd0\xb5\xd0\xb4\xd0\xbe\xd0\xbd\xd0\xb8\xd1\x8f',add,aliase,424589959
363,Q221,288472,2017-01-06T02:42:56Z,b'/* wbsetlabel-set:1|uk */ \xd0\x9c\xd0\xb0\xd0\xba\xd0\xb5\xd0\xb4\xd0\xbe\xd0\xbd\xd1\x96\xd1\x8f',set,label,424589969
363,Q221,288472,2017-01-06T02:43:00Z,"b'/* wbsetaliases-add:2|uk */ \xd0\xa0\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd1\x96\xd0\xba\xd0\xb0 \xd0\x9c\xd0\xb0\xd0\xba\xd0\xb5\xd0\xb4\xd0\xbe\xd0\xbd\xd1\x96\xd1\x8f, \xd0\x9a\xd0\xbe\xd0\xbb\xd0\xb8\xd1\x88\xd0\xbd\xd1\x8f \xd0\xae\xd0\xb3\xd0\xbe\xd1\x81\xd0\xbb\xd0\xb0\xd0\xb2\xd1\x81\xd1\x8c\xd0\xba\xd0\xbe\xd1\x97 \xd0\xa0\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd1\x96\xd0\xba\xd0\xb0 \xd0\x9c\xd0\xb0\xd0\xba\xd0\xb5\xd0\xb4\xd0\xbe\xd0\xbd\xd1\x96\xd1\x8f'",add,aliase,424656701
363,Q221,101154,2017-01-08T11:10:56Z,b'/* wbsetclaim-create:2||1 */ [[Property:P421]]: [[Q28148762]]',create,claim,424656718
363,Q221,533014,2017-01-08T12:19:05Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3422]]: 99156, #quickstatements'",create,claim,425580983
363,Q221,2785724,2017-01-20T00:52:24Z,"b""/* wbcreateclaim-create:1| */ [[Property:P3417]]: FYROM, #mix'n'match""",create,claim,425599150
363,Q221,469872,2017-01-23T18:41:47Z,b'/* wbsetsitelink-remove:1|srwikinews */ \xd0\xa0\xd0\xb5\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0 \xd0\x9c\xd0\xb0\xd0\xba\xd0\xb5\xd0\xb4\xd0\xbe\xd0\xbd\xd0\xb8\xd1\x98\xd0\xb0',remove,sitelink,433127270
363,Q221,469872,2017-01-23T18:43:39Z,b'/* wbsetsitelink-remove:1|svwikinews */ Makedonien',remove,sitelink,435260236
363,Q221,469872,2017-01-23T18:44:32Z,b'/* wbsetsitelink-add:1|nlwikinews */ Categorie:Macedoni\xc3\xab',add,sitelink,435260709
363,Q221,2785724,2017-01-29T00:42:42Z,b'/* wbremoveclaims-remove:1| */ [[Property:P3417]]: FYROM',remove,claim,435260998
363,Q221,2778583,2017-01-31T21:27:26Z,b'/* wbsetdescription-add:1|he */ \xd7\x9e\xd7\x93\xd7\x99\xd7\xa0\xd7\x94 \xd7\x91\xd7\x90\xd7\x99\xd7\xa8\xd7\x95\xd7\xa4\xd7\x94',add,description,438105800
364,Q222,1398606,2016-10-03T00:24:40Z,b'/* wbcreateclaim-create:1| */ [[Property:P3221]]: destination/albania',create,claim,377557339
364,Q222,201849,2016-10-07T09:40:33Z,"b'/* wbcreateclaim-create:1| */ [[Property:P2959]]: [[Q20824898]], #quickstatements'",create,claim,383355168
364,Q222,201849,2016-10-07T10:08:38Z,b'/* wbremoveclaims-remove:1| */ [[Property:P460]]: [[Q20824898]]',remove,claim,384535099
364,Q222,609373,2016-10-08T12:37:02Z,"b'/* wbcreateclaim-create:1| */ [[Property:P2997]]: 18, #quickstatements'",create,claim,384539436
364,Q222,609373,2016-10-08T12:37:07Z,"b'/* wbsetreference-add:2| */ [[Property:P2997]]: 18, #quickstatements'",add,reference,384948083
364,Q222,161984,2016-10-09T14:21:52Z,b'/* wbcreateclaim-create:1| */ [[Property:P3238]]: 0',create,claim,384948108
364,Q222,2336219,2016-10-12T07:32:59Z,b'/* wbeditentity-update:0| */ Added sitelink to [[w:olo:Albuanii]]',update,entity,385514324
364,Q222,115508,2016-10-12T18:43:57Z,b'/* wbsetdescription-set:1|sq */ shtet n\xc3\xab juglindje t\xc3\xab Evrop\xc3\xabs',set,description,387194374
364,Q222,2560309,2016-10-17T16:23:58Z,"b'/* wbsetaliases-set:3|sv */ Republika e Shqip\xc3\xabris\xc3\xab, Shqip\xc3\xabris\xc3\xab, Republiken Albanien'",set,aliase,387487458
364,Q222,609373,2016-10-20T12:48:29Z,"b'/* wbcreateclaim-create:1| */ [[Property:P3000]]: 18, #quickstatements'",create,claim,390440775
364,Q222,609373,2016-10-20T12:48:32Z,"b'/* wbsetreference-add:2| */ [[Property:P3000]]: 18, #quickstatements'",add,reference,391634159
364,Q222,609373,2016-10-20T12:48:34Z,"b'/* wbsetqualifier-add:1| */ [[Property:P518]]: [[Q27177113]], #quickstatements'",add,qualifier,391634172
364,Q222,742954,2016-10-21T21:06:09Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1549]]: Albaniano, #quickstatements'",create,claim,391634185
364,Q222,742954,2016-10-21T21:06:11Z,"b'/* wbsetqualifier-add:1| */ [[Property:P518]]: [[Q110786]], #quickstatements'",add,qualifier,392420243
364,Q222,742954,2016-10-21T21:11:59Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1549]]: Albaniano',update,claim,392420263
364,Q222,71094,2016-10-22T00:04:50Z,b'/* wbeditentity-update:0| */ BOT:Add labels (Upper case)',update,label,392423799
364,Q222,150965,2016-10-22T02:32:22Z,b'/* wbsetclaimvalue:1| */ [[Property:P2959]]: [[Q20824898]]',,claim,392490685
364,Q222,11764,2016-10-22T17:14:24Z,b'/* wbsetdescription-add:1|be */ \xd0\xba\xd1\x80\xd0\xb0\xd1\x96\xd0\xbd\xd0\xb0 \xd1\x9e \xd0\xbf\xd0\xb0\xd1\x9e\xd0\xb4\xd0\xbd\xd1\x91\xd0\xb2\xd0\xb0-\xd1\x9e\xd1\x81\xd1\x85\xd0\xbe\xd0\xb4\xd0\xbd\xd1\x8f\xd0\xb9 \xd0\x95\xd1\x9e\xd1\x80\xd0\xbe\xd0\xbf\xd0\xb5',add,description,392528696
364,Q222,11764,2016-10-22T17:14:27Z,b'/* wbsetdescription-add:1|bg */ \xd1\x81\xd1\x82\xd1\x80\xd0\xb0\xd0\xbd\xd0\xb0 \xd0\xb2 \xd0\xae\xd0\xb6\xd0\xbd\xd0\xb0 \xd0\x95\xd0\xb2\xd1\x80\xd0\xbe\xd0\xbf\xd0\xb0',add,description,392844593
364,Q222,11764,2016-10-22T17:14:28Z,b'/* wbsetdescription-add:1|vi */ m\xe1\xbb\x99t qu\xe1\xbb\x91c gia t\xe1\xba\xa1i \xc4\x90\xc3\xb4ng nam \xc3\x82u',add,description,392844607
364,Q222,11764,2016-10-22T17:14:30Z,b'/* wbsetaliases-remove:1|fi */ Shqip\xc3\xabris\xc3\xab',remove,aliase,392844615
364,Q222,11764,2016-10-22T17:14:31Z,b'/* wbsetaliases-remove:1|fit */ Shqip\xc3\xabris\xc3\xab',remove,aliase,392844627
364,Q222,11764,2016-10-22T17:14:33Z,b'/* wbsetaliases-add:1|zh */ \xe9\x98\xbf\xe5\xb0\x94\xe5\xb7\xb4\xe5\xb0\xbc\xe4\xba\x9a\xe5\x85\xb1\xe5\x92\x8c\xe5\x9b\xbd',add,aliase,392844637
364,Q222,11764,2016-10-22T17:14:35Z,b'/* wbsetaliases-add:1|ab */ \xd0\x90\xd1\x80\xd0\xbd\xd0\xb0\xd1\x83\xd1\x8b\xd2\xad\xd1\x82\xd3\x99\xd1\x8b\xd0\xbb\xd0\xb0 \xd0\x90\xd2\xb3\xd3\x99\xd1\x8b\xd0\xbd\xd2\xad\xd2\x9b\xd0\xb0\xd1\x80\xd1\x80\xd0\xb0',add,aliase,392844650
364,Q222,11764,2016-10-22T17:14:37Z,b'/* wbsetaliases-add:1|ady */ \xd0\xa0\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd1\x8d\xd1\x83 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd0\xb5',add,aliase,392844662
364,Q222,11764,2016-10-22T17:14:39Z,b'/* wbsetaliases-add:1|af */ Republiek van Albani\xc3\xab',add,aliase,392844672
364,Q222,11764,2016-10-22T17:14:41Z,b'/* wbsetaliases-add:1|az */ Albaniya Respublikas\xc4\xb1',add,aliase,392844687
364,Q222,11764,2016-10-22T17:14:43Z,b'/* wbsetaliases-add:1|ba */ \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f \xd0\xa0\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0\xd2\xbb\xd1\x8b',add,aliase,392844697
364,Q222,11764,2016-10-22T17:14:45Z,b'/* wbsetaliases-add:1|be */ \xd0\xa0\xd1\x8d\xd1\x81\xd0\xbf\xd1\x83\xcc\x81\xd0\xb1\xd0\xbb\xd1\x96\xd0\xba\xd0\xb0 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xcc\x81\xd0\xbd\xd1\x96\xd1\x8f',add,aliase,392844711
364,Q222,11764,2016-10-22T17:14:48Z,b'/* wbsetaliases-add:1|bg */ \xd0\xa0\xd0\xb5\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f',add,aliase,392844726
364,Q222,11764,2016-10-22T17:14:50Z,b'/* wbsetaliases-add:1|cs */ Alb\xc3\xa1nsk\xc3\xa1 republika',add,aliase,392844744
364,Q222,11764,2016-10-22T17:14:51Z,b'/* wbsetaliases-add:1|cv */ \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8 \xd1\x80\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb8',add,aliase,392844757
364,Q222,11764,2016-10-22T17:14:52Z,b'/* wbsetaliases-add:1|da */ Republikken Albanien',add,aliase,392844765
364,Q222,11764,2016-10-22T17:14:54Z,b'/* wbsetaliases-add:1|et */ Albaania Vabariik',add,aliase,392844773
364,Q222,11764,2016-10-22T17:14:56Z,b'/* wbsetaliases-add:1|fo */ L\xc3\xbd\xc3\xb0veldi\xc3\xb0 Albaniu',add,aliase,392844784
364,Q222,11764,2016-10-22T17:14:58Z,"b""/* wbsetaliases-add:1|it */ Repubblica d'Albania""",add,aliase,392844796
364,Q222,11764,2016-10-22T17:14:59Z,b'/* wbsetaliases-add:1|ja */ \xe3\x82\xa2\xe3\x83\xab\xe3\x83\x90\xe3\x83\x8b\xe3\x82\xa2\xe5\x85\xb1\xe5\x92\x8c\xe5\x9b\xbd',add,aliase,392844807
364,Q222,11764,2016-10-22T17:15:00Z,b'/* wbsetaliases-add:1|ka */ \xe1\x83\x90\xe1\x83\x9a\xe1\x83\x91\xe1\x83\x90\xe1\x83\x9c\xe1\x83\x94\xe1\x83\x97\xe1\x83\x98\xe1\x83\xa1 \xe1\x83\xa0\xe1\x83\x94\xe1\x83\xa1\xe1\x83\x9e\xe1\x83\xa3\xe1\x83\x91\xe1\x83\x9a\xe1\x83\x98\xe1\x83\x99\xe1\x83\x90',add,aliase,392844814
364,Q222,11764,2016-10-22T17:15:02Z,b'/* wbsetaliases-add:1|kg */ Repubilika ya Albania',add,aliase,392844824
364,Q222,11764,2016-10-22T17:15:04Z,b'/* wbsetaliases-add:1|kk */ \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f \xd0\xa0\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0\xd1\x81\xd1\x8b',add,aliase,392844833
364,Q222,11764,2016-10-22T17:15:05Z,b'/* wbsetaliases-add:1|ku */ Komara Albanyay\xc3\xaa',add,aliase,392844848
364,Q222,11764,2016-10-22T17:15:08Z,b'/* wbsetaliases-add:1|ky */ \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x8f \xd0\xa0\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0\xd1\x81\xd1\x8b',add,aliase,392844857
364,Q222,11764,2016-10-22T17:15:10Z,b'/* wbsetaliases-add:1|lt */ Albanijos Respublika',add,aliase,392844871
364,Q222,11764,2016-10-22T17:15:12Z,b'/* wbsetaliases-add:1|lv */ Alb\xc4\x81nijas Republika',add,aliase,392844884
364,Q222,11764,2016-10-22T17:15:14Z,b'/* wbsetaliases-add:1|mk */ \xd0\xa0\xd0\xb5\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x98\xd0\xb0',add,aliase,392844899
364,Q222,11764,2016-10-22T17:15:16Z,b'/* wbsetaliases-add:1|mn */ \xd0\x91\xd2\xaf\xd0\xb3\xd0\xb4 \xd0\x9d\xd0\xb0\xd0\xb9\xd1\x80\xd0\xb0\xd0\xbc\xd0\xb4\xd0\xb0\xd1\x85 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8 \xd0\xa3\xd0\xbb\xd1\x81',add,aliase,392844909
364,Q222,11764,2016-10-22T17:15:17Z,b'/* wbsetaliases-add:1|mt */ Repubblika tal-Albanija',add,aliase,392844920
364,Q222,11764,2016-10-22T17:15:19Z,b'/* wbsetaliases-add:1|my */ \xe1\x80\xa1\xe1\x80\x9a\xe1\x80\xba\xe1\x80\x9c\xe1\x80\xba\xe1\x80\x98\xe1\x80\xb1\xe1\x80\xb8\xe1\x80\x94\xe1\x80\xae\xe1\x80\xb8\xe1\x80\x9a\xe1\x80\xac\xe1\x80\xb8 \xe1\x80\x9e\xe1\x80\x99\xe1\x80\xb9\xe1\x80\x99\xe1\x80\x90\xe1\x80\x94\xe1\x80\xad\xe1\x80\xaf\xe1\x80\x84\xe1\x80\xba\xe1\x80\x84\xe1\x80\xb6',add,aliase,392844931
364,Q222,11764,2016-10-22T17:15:20Z,b'/* wbsetaliases-add:1|ne */ \xe0\xa4\x97\xe0\xa4\xa3\xe0\xa4\xa4\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe',add,aliase,392844939
364,Q222,11764,2016-10-22T17:15:22Z,b'/* wbsetaliases-add:1|new */ \xe0\xa4\x85\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x97\xe0\xa4\xa3\xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa5\x8d\xe0\xa4\xaf',add,aliase,392844949
364,Q222,11764,2016-10-22T17:15:24Z,b'/* wbsetaliases-add:1|pt */ Rep\xc3\xbablica da Alb\xc3\xa2nia',add,aliase,392844958
364,Q222,11764,2016-10-22T17:15:26Z,b'/* wbsetaliases-add:1|ro */ Republica Albania',add,aliase,392844975
364,Q222,11764,2016-10-22T17:15:28Z,b'/* wbsetaliases-add:1|sr */ \xd0\xa0\xd0\xb5\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x98\xd0\xb0',add,aliase,392844984
364,Q222,11764,2016-10-22T17:15:30Z,b'/* wbsetaliases-add:1|sr-ec */ \xd0\xa0\xd0\xb5\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd0\xba\xd0\xb0 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd0\xb8\xd1\x98\xd0\xb0',add,aliase,392844994
364,Q222,11764,2016-10-22T17:15:32Z,b'/* wbsetaliases-add:1|th */ \xe0\xb8\xaa\xe0\xb8\xb2\xe0\xb8\x98\xe0\xb8\xb2\xe0\xb8\xa3\xe0\xb8\x93\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x90\xe0\xb9\x81\xe0\xb8\xad\xe0\xb8\xa5\xe0\xb9\x80\xe0\xb8\x9a\xe0\xb9\x80\xe0\xb8\x99\xe0\xb8\xb5\xe0\xb8\xa2',add,aliase,392845008
364,Q222,11764,2016-10-22T17:15:34Z,b'/* wbsetaliases-add:1|tk */ Albani\xc3\xbda Respublikasy',add,aliase,392845016
364,Q222,11764,2016-10-22T17:15:36Z,b'/* wbsetaliases-add:1|tr */ Arnavutluk Cumhuriyeti',add,aliase,392845031
364,Q222,11764,2016-10-22T17:15:37Z,b'/* wbsetaliases-add:1|uk */ \xd0\xa0\xd0\xb5\xd1\x81\xd0\xbf\xd1\x83\xd0\xb1\xd0\xbb\xd1\x96\xd0\xba\xd0\xb0 \xd0\x90\xd0\xbb\xd0\xb1\xd0\xb0\xd0\xbd\xd1\x96\xd1\x8f',add,aliase,392845041
364,Q222,11764,2016-10-22T17:15:39Z,b'/* wbsetaliases-add:1|vi */ C\xe1\xbb\x99ng h\xc3\xb2a Albania',add,aliase,392845052
364,Q222,24059,2016-10-23T06:05:39Z,b'/* wbeditentity-update:0| */ Bot: setting proper label for bh',update,label,392845061
364,Q222,150965,2016-10-23T13:52:09Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P2959]]: [[Q20824898]], \xd0\xb4\xd1\x83\xd0\xb1\xd0\xbb\xd0\xb8\xd1\x80\xd1\x83\xd1\x8e\xd1\x89\xd0\xb5\xd0\xb5\xd1\x81\xd1\x8f \xd0\xb7\xd0\xbd\xd0\xb0\xd1\x87\xd0\xb5\xd0\xbd\xd0\xb8\xd0\xb5 / duplicate value'",remove,claim,393089847
364,Q222,742954,2016-10-23T21:24:40Z,"b'/* wbcreateclaim-create:1| */ [[Property:P1549]]: Lalban\xc3\xa4nan, #quickstatements'",create,claim,393285193
364,Q222,161984,2016-10-24T01:27:12Z,b'/* wbeditentity-update:0| */ fix language codes: bh -> bho',update,entity,393555187
364,Q222,2757527,2016-10-30T14:43:01Z,b'/* wbsetsitelink-set:1|sqwiki */ /Albania',set,sitelink,393769403
364,Q222,115508,2016-10-30T14:58:42Z,b'/* clientsitelink-remove:1||sqwiki */ /Albania',remove,sitelink,398386984
364,Q222,115508,2016-10-30T15:00:05Z,b'/* wbsetsitelink-add:1|sqwiki */ Shqip\xc3\xabria',add,sitelink,398394837
364,Q222,161984,2016-10-31T17:29:34Z,b'/* wbeditentity-update:0| */ set unit',update,entity,398395577
364,Q222,161984,2016-10-31T17:47:39Z,b'/* wbeditentity-update:0| */ set unit',update,entity,398957195
364,Q222,91653,2016-11-02T17:27:09Z,b'/* wbsetlabel-set:1|pam */ Albanya',set,label,398962973
364,Q222,91653,2016-11-02T17:27:11Z,"b'/* wbsetaliases-add:3|pam */ Albania, Republika ning Albanya, Republika ning Albania'",add,aliase,400052955
364,Q222,1064422,2016-11-05T05:47:31Z,"b'/* wbremoveclaims-remove:1| */ [[Property:P2573]]: 7,097'",remove,claim,400052969
364,Q222,1064422,2016-11-05T05:47:39Z,"b'/* wbsetclaim-update:2||1 */ [[Property:P2573]]: 5,693'",update,claim,401344310
364,Q222,1787661,2016-11-20T15:11:46Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.625',create,claim,401344342
364,Q222,1787661,2016-11-20T15:12:11Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.623',create,claim,409677575
364,Q222,1787661,2016-11-20T15:12:42Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.624',create,claim,409677667
364,Q222,1787661,2016-11-20T15:13:41Z,b'',,,409677773
364,Q222,1787661,2016-11-20T15:13:59Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.656',create,claim,409677927
364,Q222,1787661,2016-11-20T15:14:37Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.695',create,claim,409677978
364,Q222,1787661,2016-11-20T15:14:59Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.722',create,claim,409678101
364,Q222,1787661,2016-11-20T15:15:33Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.728',create,claim,409678159
364,Q222,1787661,2016-11-20T15:15:49Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.729',create,claim,409678241
364,Q222,1787661,2016-11-20T15:16:15Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.732',create,claim,409678278
364,Q222,1787661,2016-11-20T15:16:30Z,b'/* wbsetclaim-create:2||1 */ [[Property:P1081]]: 0.733',create,claim,409678343
364,Q222,1787661,2016-11-23T13:45:19Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.624',update,claim,409678395
364,Q222,1787661,2016-11-23T13:45:56Z,b'/* wbsetclaim-update:2||1|1 */ [[Property:P1081]]: 0.656',update,claim,410613417
